x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
-107.7808406588412,-38.89314861981627,1.1,1.1,-0.039144362063800446
-108.00969924112276,-39.2160998930127,1.1,1.1,0.027354030601211866
-108.23705322013252,-39.54236893195458,1.1,1.1,0.12616340858679861
-108.44782083190118,-39.87908150089444,1.1,1.1,0.20545775212803907
-108.6247079128098,-40.232353598935845,1.1,1.1,0.1749269434619955
-108.77101333074224,-40.600230567851845,1.1,1.1,0.03749843477067644
-108.91453186991404,-40.97116406736818,1.1,1.1,-0.05225068567971818
-109.07480574544208,-41.33659852737896,1.1,1.1,-0.00018857957606969455
-109.23643574104392,-41.70079938580487,1.1,1.1,0.1010139749953922
-109.37764310350808,-42.07050460372263,1.1,1.1,0.12879609956588192
-109.49628316375583,-42.446970491912,1.1,1.1,0.08925255002079074
-109.60345047517556,-42.827706105772215,1.1,1.1,0.05717575307620245
-109.70344096635546,-43.2114494175233,1.1,1.1,0.052471271610873844
-109.7956032962939,-43.59785256358753,1.1,1.1,0.056249328178465216
-109.87918512365356,-43.98658657824878,1.1,1.1,0.060362111632117674
-109.95343402769444,-44.37732217817978,1.1,1.1,0.06465073322631167
-110.01759766707916,-44.769730318261615,1.1,1.1,0.06911254694409098
-110.07092362106764,-45.163481715167,1.1,1.1,0.07373656518796749
-110.1126594689198,-45.558247403179806,1.1,1.1,0.0784694793342723
-110.14205278989552,-45.95369817837556,1.1,1.1,0.08223945721696688
-110.15837188738026,-46.34950825114928,1.1,1.1,0.08277846947303844
-110.16152346310788,-46.74545696117629,1.1,1.1,0.07973253839909014
-110.15216155777443,-47.1414466430376,1.1,1.1,0.07521410058630933
-110.13098261316044,-47.53738661875886,1.1,1.1,0.07062917560309781
-110.09868291224068,-47.93318605156011,1.1,1.1,0.06735531383485335
-110.0559052205166,-48.32871241820208,1.1,1.1,0.06744228430946989
-110.00260999540384,-48.723300641002346,1.1,1.1,0.07070733315627803
-109.93828850329317,-49.11591959546418,1.1,1.1,0.07532183432819246
-109.86242272045004,-49.50553085203516,1.1,1.1,0.07902719751681526
-109.77450010193172,-49.8911039214408,1.1,1.1,0.07699643756073726
-109.67472884182644,-50.27263030758368,1.1,1.1,0.06705643269994221
-109.56474114367307,-50.65212112406711,1.1,1.1,0.05856557409265102
-109.44600683232588,-51.03132704337711,1.1,1.1,0.06153843176214953
-109.31787853692232,-51.408804602382176,1.1,1.1,0.07020224717659923
-109.17892597519224,-51.78190508315832,1.1,1.1,0.07097558173952988
-109.02933876097352,-52.14970264929465,1.1,1.1,0.06042668544866002
-108.87117795221792,-52.51326320370535,1.1,1.1,0.04518795853066478
-108.70660878332404,-52.87376333677952,1.1,1.1,0.030210484600275825
-108.53779625048216,-53.23237971830893,1.1,1.1,0.01877938422170425
-108.36654700513796,-53.59008225324723,1.1,1.1,0.013070410504275869
