x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
-38.049058925809526,49.72949735189674,1.1,1.1,0.0036263466354418553
-37.65872087692694,49.6547798735784,1.1,1.1,0.004943318756150831
-37.26825299155565,49.580832424288445,1.1,1.1,0.006260606463253453
-36.877615332246286,49.50785914644717,1.1,1.1,0.007577764904296811
-36.48676843888955,49.43606410291834,1.1,1.1,0.00889459163778774
-36.09567245359276,49.36565143612228,1.1,1.1,0.01021078599453682
-35.704287836689936,49.29682512936605,1.1,1.1,0.011526287951951139
-35.31257473028839,49.22978932506996,1.1,1.1,0.012840227546435516
-34.92049351516548,49.16474816565445,1.1,1.1,0.01415181488502703
-34.52800457209852,49.101905634426494,1.1,1.1,0.015422260480039737
-34.135068122751534,49.04146595336315,1.1,1.1,0.016386676905251314
